LAT,LON,SID,USA_WIND,CATEGORY,NSEC_TIME,ISO_TIME
147321,23.1,265.4,2000227N23267,35.0,TS,966232800000000000,2000-08-14 06:00:00
147322,23.3,265.007,2000227N23267,37.0,TS,966243600000000000,2000-08-14 09:00:00
147323,23.5,264.6,2000227N23267,40.0,TS,966254400000000000,2000-08-14 12:00:00
147324,23.715,264.143,2000227N23267,42.0,TS,966265200000000000,2000-08-14 15:00:00
147325,23.9,263.7,2000227N23267,45.0,TS,966276000000000000,2000-08-14 18:00:00
147326,24.0,263.335,2000227N23267,45.0,TS,966286800000000000,2000-08-14 21:00:00
147327,24.1,263.0,2000227N23267,45.0,TS,966297600000000000,2000-08-15 00:00:00
147328,24.285,262.665,2000227N23267,45.0,TS,966308400000000000,2000-08-15 03:00:00
147329,24.5,262.3,2000227N23267,45.0,TS,966319200000000000,2000-08-15 06:00:00
147330,24.707,261.887,2000227N23267,37.0,TS,966330000000000000,2000-08-15 09:00:00
147331,24.9,261.4,2000227N23267,30.0,TD,966340800000000000,2000-08-15 12:00:00
147332,25.061,260.825,2000227N23267,27.0,TD,966351600000000000,2000-08-15 15:00:00
147333,25.2,260.2,2000227N23267,25.0,TD,966362400000000000,2000-08-15 18:00:00
148125,27.5,266.5,2000253N28267,25.0,TD,968436000000000000,2000-09-08 18:00:00
148126,28.0,266.5,2000253N28267,30.0,TD,968446800000000000,2000-09-08 21:00:00
148127,28.5,266.5,2000253N28267,30.0,TD,968457600000000000,2000-09-09 00:00:00
148128,28.911,266.367,2000253N28267,27.0,TD,968468400000000000,2000-09-09 03:00:00
148129,29.3,266.2,2000253N28267,25.0,TD,968479200000000000,2000-09-09 06:00:00
148130,29.788,266.132,2000253N28267,25.0,TD,968490000000000000,2000-09-09 09:00:00
148131,29.9,266.1,2000253N28267,25.0,TD,968493600000000000,2000-09-09 10:00:00
148243,19.8,272.7,2000259N20273,25.0,TD,968932800000000000,2000-09-14 12:00:00
148244,20.13,272.67,2000259N20273,25.0,TD,968943600000000000,2000-09-14 15:00:00
148245,20.4,272.6,2000259N20273,25.0,TD,968954400000000000,2000-09-14 18:00:00
148246,20.572,272.465,2000259N20273,25.0,TD,968965200000000000,2000-09-14 21:00:00
148247,20.7,272.3,2000259N20273,25.0,TD,968976000000000000,2000-09-15 00:00:00
148248,20.842,272.18,2000259N20273,25.0,TD,968986800000000000,2000-09-15 03:00:00
148249,21.0,272.0,2000259N20273,25.0,TD,968997600000000000,2000-09-15 06:00:00
148250,21.208,271.56,2000259N20273,25.0,TD,969008400000000000,2000-09-15 09:00:00
148251,21.4,271.3,2000259N20273,25.0,TD,969019200000000000,2000-09-15 12:00:00
148252,21.463,271.615,2000259N20273,27.0,TD,969030000000000000,2000-09-15 15:00:00
148253,21.6,272.2,2000259N20273,30.0,TD,969040800000000000,2000-09-15 18:00:00
148254,22.036,272.809,2000259N20273,35.0,TS,969051600000000000,2000-09-15 21:00:00
148255,22.5,273.3,2000259N20273,40.0,TS,969062400000000000,2000-09-16 00:00:00
148256,22.722,273.411,2000259N20273,45.0,TS,969073200000000000,2000-09-16 03:00:00
148257,22.9,273.4,2000259N20273,50.0,TS,969084000000000000,2000-09-16 06:00:00
148258,23.17,273.528,2000259N20273,52.0,TS,969094800000000000,2000-09-16 09:00:00
148259,23.5,273.7,2000259N20273,55.0,TS,969105600000000000,2000-09-16 12:00:00
148260,23.878,273.885,2000259N20273,57.0,TS,969116400000000000,2000-09-16 15:00:00
148261,24.3,274.1,2000259N20273,60.0,TS,969127200000000000,2000-09-16 18:00:00
148262,24.742,274.343,2000259N20273,62.0,TS,969138000000000000,2000-09-16 21:00:00
148263,25.2,274.6,2000259N20273,65.0,1,969148800000000000,2000-09-17 00:00:00
148264,25.642,274.843,2000259N20273,67.0,1,969159600000000000,2000-09-17 03:00:00
148265,26.1,275.1,2000259N20273,70.0,1,969170400000000000,2000-09-17 06:00:00
148266,26.6,275.4,2000259N20273,67.0,1,969181200000000000,2000-09-17 09:00:00
148267,27.1,275.7,2000259N20273,65.0,1,969192000000000000,2000-09-17 12:00:00
148268,27.557,275.965,2000259N20273,65.0,1,969202800000000000,2000-09-17 15:00:00
148269,28.0,276.2,2000259N20273,65.0,1,969213600000000000,2000-09-17 18:00:00
148270,28.46,276.407,2000259N20273,62.0,TS,969224400000000000,2000-09-17 21:00:00
148271,28.9,276.6,2000259N20273,60.0,TS,969235200000000000,2000-09-18 00:00:00
148272,29.3,276.8,2000259N20273,55.0,TS,969246000000000000,2000-09-18 03:00:00
148273,29.8,277.0,2000259N20273,40.0,TS,969256800000000000,2000-09-18 06:00:00
148414,19.627,279.722,2000260N15308,30.0,TD,969397200000000000,2000-09-19 21:00:00
148415,19.9,279.0,2000260N15308,30.0,TD,969408000000000000,2000-09-20 00:00:00
148416,20.255,278.222,2000260N15308,27.0,TD,969418800000000000,2000-09-20 03:00:00
148417,20.7,277.4,2000260N15308,25.0,TD,969429600000000000,2000-09-20 06:00:00
148418,21.22,276.513,2000260N15308,25.0,TD,969440400000000000,2000-09-20 09:00:00
148419,21.8,275.7,2000260N15308,25.0,TD,969451200000000000,2000-09-20 12:00:00
148420,22.414,275.075,2000260N15308,25.0,TD,969462000000000000,2000-09-20 15:00:00
148421,23.0,274.6,2000260N15308,25.0,TD,969472800000000000,2000-09-20 18:00:00
148422,23.465,274.204,2000260N15308,25.0,TD,969483600000000000,2000-09-20 21:00:00
148423,23.9,273.9,2000260N15308,25.0,TD,969494400000000000,2000-09-21 00:00:00
148424,24.377,273.627,2000260N15308,30.0,TD,969505200000000000,2000-09-21 03:00:00
148425,24.9,273.4,2000260N15308,35.0,TS,969516000000000000,2000-09-21 06:00:00
148426,25.5,273.17,2000260N15308,40.0,TS,969526800000000000,2000-09-21 09:00:00
148427,26.1,273.0,2000260N15308,45.0,TS,969537600000000000,2000-09-21 12:00:00
148428,26.592,272.927,2000260N15308,52.0,TS,969548400000000000,2000-09-21 15:00:00
148429,27.1,272.9,2000260N15308,60.0,TS,969559200000000000,2000-09-21 18:00:00
148430,27.742,272.843,2000260N15308,60.0,TS,969570000000000000,2000-09-21 21:00:00
148431,28.4,272.8,2000260N15308,60.0,TS,969580800000000000,2000-09-22 00:00:00
148432,28.972,272.748,2000260N15308,55.0,TS,969591600000000000,2000-09-22 03:00:00
148433,29.5,272.8,2000260N15308,50.0,TS,969602400000000000,2000-09-22 06:00:00
148723,18.14,271.42,2000273N16277,37.0,TS,970563600000000000,2000-10-03 09:00:00
148724,18.3,271.2,2000273N16277,30.0,TD,970574400000000000,2000-10-03 12:00:00
148725,18.442,270.887,2000273N16277,30.0,TD,970585200000000000,2000-10-03 15:00:00
148726,18.6,270.5,2000273N16277,30.0,TD,970596000000000000,2000-10-03 18:00:00
148727,18.785,270.072,2000273N16277,27.0,TD,970606800000000000,2000-10-03 21:00:00
148728,19.0,269.6,2000273N16277,25.0,TD,970617600000000000,2000-10-04 00:00:00
148729,19.25,269.115,2000273N16277,27.0,TD,970628400000000000,2000-10-04 03:00:00
148730,19.5,268.6,2000273N16277,30.0,TD,970639200000000000,2000-10-04 06:00:00
148731,19.708,268.05,2000273N16277,32.0,TD,970650000000000000,2000-10-04 09:00:00
148732,19.9,267.5,2000273N16277,35.0,TS,970660800000000000,2000-10-04 12:00:00
148733,20.1,267.015,2000273N16277,37.0,TS,970671600000000000,2000-10-04 15:00:00
148734,20.3,266.5,2000273N16277,40.0,TS,970682400000000000,2000-10-04 18:00:00
148735,20.492,265.872,2000273N16277,50.0,TS,970693200000000000,2000-10-04 21:00:00
148736,20.7,265.2,2000273N16277,60.0,TS,970704000000000000,2000-10-05 00:00:00
148737,20.935,264.52,2000273N16277,62.0,TS,970714800000000000,2000-10-05 03:00:00
148738,21.2,263.9,2000273N16277,65.0,1,970725600000000000,2000-10-05 06:00:00
148739,21.477,263.42,2000273N16277,70.0,1,970736400000000000,2000-10-05 09:00:00
148740,21.8,263.0,2000273N16277,75.0,1,970747200000000000,2000-10-05 12:00:00
148741,22.2,262.565,2000273N16277,77.0,1,970758000000000000,2000-10-05 15:00:00
148742,22.6,262.1,2000273N16277,80.0,1,970768800000000000,2000-10-05 18:00:00
148743,22.938,261.558,2000273N16277,62.0,TS,970779600000000000,2000-10-05 21:00:00
148744,23.2,261.0,2000273N16277,45.0,TS,970790400000000000,2000-10-06 00:00:00
148745,23.372,260.492,2000273N16277,37.0,TS,970801200000000000,2000-10-06 03:00:00
148746,23.5,260.0,2000273N16277,30.0,TD,970812000000000000,2000-10-06 06:00:00
148747,23.643,259.503,2000273N16277,25.0,TD,970822800000000000,2000-10-06 09:00:00
148748,23.8,259.0,2000273N16277,20.0,TD,970833600000000000,2000-10-06 12:00:00
148812,29.0,278.6,2000279N29279,30.0,TD,970660800000000000,2000-10-04 12:00:00
148813,29.278,278.88,2000279N29279,30.0,TD,970671600000000000,2000-10-04 15:00:00
148814,29.5,279.2,2000279N29279,30.0,TD,970682400000000000,2000-10-04 18:00:00
148815,29.63,279.598,2000279N29279,30.0,TD,970693200000000000,2000-10-04 21:00:00
151707,27.5,265.0,2001157N28265,40.0,TS,991742400000000000,2001-06-05 12:00:00
151708,28.026,264.811,2001157N28265,45.0,TS,991753200000000000,2001-06-05 15:00:00
151709,28.5,264.7,2001157N28265,50.0,TS,991764000000000000,2001-06-05 18:00:00
151710,28.9,264.7,2001157N28265,45.0,TS,991774800000000000,2001-06-05 21:00:00
151711,29.3,264.7,2001157N28265,45.0,TS,991785600000000000,2001-06-06 00:00:00
151712,29.693,264.746,2001157N28265,37.0,TS,991796400000000000,2001-06-06 03:00:00
151735,29.9,264.1,2001157N28265,20.0,TD,992044800000000000,2001-06-09 00:00:00
151736,29.75,264.165,2001157N28265,20.0,TD,992055600000000000,2001-06-09 03:00:00
151737,29.6,264.2,2001157N28265,20.0,TD,992066400000000000,2001-06-09 06:00:00
151738,29.458,264.192,2001157N28265,20.0,TD,992077200000000000,2001-06-09 09:00:00
151739,29.3,264.2,2001157N28265,20.0,TD,992088000000000000,2001-06-09 12:00:00
151740,29.1,264.27,2001157N28265,20.0,TD,992098800000000000,2001-06-09 15:00:00
151741,28.9,264.4,2001157N28265,20.0,TD,992109600000000000,2001-06-09 18:00:00
151742,28.72,264.578,2001157N28265,20.0,TD,992120400000000000,2001-06-09 21:00:00
151743,28.6,264.8,2001157N28265,20.0,TD,992131200000000000,2001-06-10 00:00:00
151744,28.57,265.05,2001157N28265,22.0,TD,992142000000000000,2001-06-10 03:00:00
151745,28.6,265.3,2001157N28265,25.0,TD,992152800000000000,2001-06-10 06:00:00
151746,28.642,265.478,2001157N28265,25.0,TD,992163600000000000,2001-06-10 09:00:00
151747,28.7,265.7,2001157N28265,25.0,TD,992174400000000000,2001-06-10 12:00:00
151748,28.735,266.04,2001157N28265,27.0,TD,992185200000000000,2001-06-10 15:00:00
151749,28.8,266.5,2001157N28265,30.0,TD,992196000000000000,2001-06-10 18:00:00
151750,28.797,266.972,2001157N28265,30.0,TD,992206800000000000,2001-06-10 21:00:00
151751,29.1,267.7,2001157N28265,30.0,TD,992217600000000000,2001-06-11 00:00:00
151752,29.6,268.4,2001157N28265,30.0,TD,992224800000000000,2001-06-11 02:00:00
151753,29.758,268.716,2001157N28265,31.0,TD,992228400000000000,2001-06-11 03:00:00
152583,25.7,275.2,2001215N26275,30.0,TD,996753600000000000,2001-08-02 12:00:00
152584,25.98,275.21,2001215N26275,37.0,TS,996764400000000000,2001-08-02 15:00:00
152585,26.2,275.1,2001215N26275,45.0,TS,996775200000000000,2001-08-02 18:00:00
152586,26.323,274.795,2001215N26275,42.0,TS,996786000000000000,2001-08-02 21:00:00
152587,26.4,274.4,2001215N26275,40.0,TS,996796800000000000,2001-08-03 00:00:00
152588,26.492,274.05,2001215N26275,37.0,TS,996807600000000000,2001-08-03 03:00:00
152589,26.6,273.7,2001215N26275,35.0,TS,996818400000000000,2001-08-03 06:00:00
152590,26.773,273.313,2001215N26275,35.0,TS,996829200000000000,2001-08-03 09:00:00
152591,26.9,273.0,2001215N26275,35.0,TS,996840000000000000,2001-08-03 12:00:00
152592,26.88,272.87,2001215N26275,35.0,TS,996850800000000000,2001-08-03 15:00:00
152593,26.8,272.8,2001215N26275,35.0,TS,996861600000000000,2001-08-03 18:00:00
152594,26.75,272.658,2001215N26275,32.0,TD,996872400000000000,2001-08-03 21:00:00
152595,26.7,272.5,2001215N26275,30.0,TD,996883200000000000,2001-08-04 00:00:00
152596,26.62,272.32,2001215N26275,30.0,TD,996894000000000000,2001-08-04 03:00:00
152597,26.6,272.2,2001215N26275,30.0,TD,996904800000000000,2001-08-04 06:00:00
152598,26.728,272.212,2001215N26275,30.0,TD,996915600000000000,2001-08-04 09:00:00
152599,26.9,272.3,2001215N26275,30.0,TD,996926400000000000,2001-08-04 12:00:00
152600,27.008,272.392,2001215N26275,32.0,TD,996937200000000000,2001-08-04 15:00:00
152601,27.1,272.5,2001215N26275,35.0,TS,996948000000000000,2001-08-04 18:00:00
152602,27.2,272.57,2001215N26275,35.0,TS,996958800000000000,2001-08-04 21:00:00
152603,27.3,272.7,2001215N26275,35.0,TS,996969600000000000,2001-08-05 00:00:00
152604,27.37,272.993,2001215N26275,37.0,TS,996980400000000000,2001-08-05 03:00:00
152605,27.5,273.3,2001215N26275,40.0,TS,996991200000000000,2001-08-05 06:00:00
152606,27.777,273.495,2001215N26275,45.0,TS,997002000000000000,2001-08-05 09:00:00
152607,28.1,273.6,2001215N26275,50.0,TS,997012800000000000,2001-08-05 12:00:00
152608,28.328,273.615,2001215N26275,55.0,TS,997023600000000000,2001-08-05 15:00:00
152609,28.6,273.6,2001215N26275,60.0,TS,997034400000000000,2001-08-05 18:00:00
152610,29.006,273.651,2001215N26275,60.0,TS,997045200000000000,2001-08-05 21:00:00
152611,29.5,273.7,2001215N26275,60.0,TS,997056000000000000,2001-08-06 00:00:00
152787,18.036,272.712,2001227N13323,57.0,TS,998341200000000000,2001-08-20 21:00:00
152788,18.1,272.3,2001227N13323,60.0,TS,998352000000000000,2001-08-21 00:00:00
152789,18.1,272.2,2001227N13323,60.0,TS,998359200000000000,2001-08-21 02:00:00
152790,18.114,272.138,2001227N13323,58.0,TS,998362800000000000,2001-08-21 03:00:00
152791,18.2,271.9,2001227N13323,55.0,TS,998373600000000000,2001-08-21 06:00:00
152792,18.295,271.628,2001227N13323,50.0,TS,998384400000000000,2001-08-21 09:00:00
152793,18.4,271.3,2001227N13323,45.0,TS,998395200000000000,2001-08-21 12:00:00
152794,18.508,270.915,2001227N13323,40.0,TS,998406000000000000,2001-08-21 15:00:00
152795,18.6,270.5,2001227N13323,35.0,TS,998416800000000000,2001-08-21 18:00:00
152796,18.687,270.108,2001227N13323,30.0,TD,998427600000000000,2001-08-21 21:00:00
152797,18.7,269.7,2001227N13323,25.0,TD,998438400000000000,2001-08-22 00:00:00
152798,18.595,269.265,2001227N13323,25.0,TD,998449200000000000,2001-08-22 03:00:00
152799,18.4,268.8,2001227N13323,25.0,TD,998460000000000000,2001-08-22 06:00:00
152800,18.16,268.307,2001227N13323,25.0,TD,998470800000000000,2001-08-22 09:00:00
153767,25.8,275.9,2001255N26276,25.0,TD,1000231200000000000,2001-09-11 18:00:00
153768,25.738,275.642,2001255N26276,25.0,TD,1000242000000000000,2001-09-11 21:00:00
153769,25.7,275.4,2001255N26276,25.0,TD,1000252800000000000,2001-09-12 00:00:00
153770,25.7,275.185,2001255N26276,25.0,TD,1000263600000000000,2001-09-12 03:00:00
153771,25.7,275.0,2001255N26276,25.0,TD,1000274400000000000,2001-09-12 06:00:00
153772,25.665,274.828,2001255N26276,25.0,TD,1000285200000000000,2001-09-12 09:00:00
153773,25.6,274.7,2001255N26276,25.0,TD,1000296000000000000,2001-09-12 12:00:00
153774,25.515,274.65,2001255N26276,27.0,TD,1000306800000000000,2001-09-12 15:00:00
153775,25.4,274.6,2001255N26276,30.0,TD,1000317600000000000,2001-09-12 18:00:00
153776,25.228,274.412,2001255N26276,30.0,TD,1000328400000000000,2001-09-12 21:00:00
153777,25.1,274.3,2001255N26276,30.0,TD,1000339200000000000,2001-09-13 00:00:00
153778,25.12,274.448,2001255N26276,30.0,TD,1000350000000000000,2001-09-13 03:00:00
153779,25.2,274.7,2001255N26276,30.0,TD,1000360800000000000,2001-09-13 06:00:00
153780,25.25,274.9,2001255N26276,32.0,TD,1000371600000000000,2001-09-13 09:00:00
153781,25.3,275.1,2001255N26276,35.0,TS,1000382400000000000,2001-09-13 12:00:00
153782,25.358,275.3,2001255N26276,37.0,TS,1000393200000000000,2001-09-13 15:00:00
153783,25.4,275.5,2001255N26276,40.0,TS,1000404000000000000,2001-09-13 18:00:00
153784,25.377,275.693,2001255N26276,42.0,TS,1000414800000000000,2001-09-13 21:00:00
153785,25.4,275.9,2001255N26276,45.0,TS,1000425600000000000,2001-09-14 00:00:00
153786,25.502,276.106,2001255N26276,47.0,TS,1000436400000000000,2001-09-14 03:00:00
153787,25.8,276.4,2001255N26276,50.0,TS,1000447200000000000,2001-09-14 06:00:00
153788,26.413,276.876,2001255N26276,55.0,TS,1000458000000000000,2001-09-14 09:00:00
153789,27.1,277.4,2001255N26276,60.0,TS,1000468800000000000,2001-09-14 12:00:00
153790,27.602,277.845,2001255N26276,52.0,TS,1000479600000000000,2001-09-14 15:00:00
153791,28.0,278.2,2001255N26276,45.0,TS,1000490400000000000,2001-09-14 18:00:00
153792,28.367,278.423,2001255N26276,42.0,TS,1000501200000000000,2001-09-14 21:00:00
153793,28.6,278.6,2001255N26276,40.0,TS,1000512000000000000,2001-09-15 00:00:00
153794,28.622,278.82,2001255N26276,40.0,TS,1000522800000000000,2001-09-15 03:00:00
153795,28.6,279.1,2001255N26276,40.0,TS,1000533600000000000,2001-09-15 06:00:00
153796,28.682,279.456,2001255N26276,40.0,TS,1000544400000000000,2001-09-15 09:00:00
153797,28.9,279.9,2001255N26276,40.0,TS,1000555200000000000,2001-09-15 12:00:00
155018,18.242,276.022,2001303N13276,85.0,2,1004734800000000000,2001-11-02 21:00:00
155019,18.5,276.0,2001303N13276,90.0,2,1004745600000000000,2001-11-03 00:00:00
155020,18.68,275.85,2001303N13276,97.0,3,1004756400000000000,2001-11-03 03:00:00
155021,18.8,275.7,2001303N13276,105.0,3,1004767200000000000,2001-11-03 06:00:00
155022,18.842,275.662,2001303N13276,110.0,3,1004778000000000000,2001-11-03 09:00:00
155023,18.9,275.7,2001303N13276,115.0,4,1004788800000000000,2001-11-03 12:00:00
155024,19.1,275.766,2001303N13276,112.0,3,1004799600000000000,2001-11-03 15:00:00
155025,19.3,275.9,2001303N13276,110.0,3,1004810400000000000,2001-11-03 18:00:00
155026,19.4,276.1,2001303N13276,110.0,3,1004821200000000000,2001-11-03 21:00:00
155027,19.7,276.3,2001303N13276,115.0,4,1004832000000000000,2001-11-04 00:00:00
155028,19.9,276.473,2001303N13276,117.0,4,1004842800000000000,2001-11-04 03:00:00
155029,20.1,276.7,2001303N13276,120.0,4,1004853600000000000,2001-11-04 06:00:00
155030,20.428,277.077,2001303N13276,120.0,4,1004864400000000000,2001-11-04 09:00:00
155031,20.8,277.5,2001303N13276,120.0,4,1004875200000000000,2001-11-04 12:00:00
155032,21.148,277.856,2001303N13276,120.0,4,1004886000000000000,2001-11-04 15:00:00
155033,21.5,278.2,2001303N13276,120.0,4,1004896800000000000,2001-11-04 18:00:00
155034,21.802,278.432,2001303N13276,117.0,4,1004907600000000000,2001-11-04 21:00:00
155035,22.1,278.8,2001303N13276,115.0,4,1004914800000000000,2001-11-04 23:00:00
155036,22.3,279.1,2001303N13276,105.0,3,1004918400000000000,2001-11-05 00:00:00
155037,22.729,279.753,2001303N13276,92.0,2,1004929200000000000,2001-11-05 03:00:00
158663,29.0,271.5,2002217N29272,25.0,TD,1028484000000000000,2002-08-04 18:00:00
158664,29.077,271.011,2002217N29272,30.0,TD,1028494800000000000,2002-08-04 21:00:00
158665,29.3,270.8,2002217N29272,35.0,TS,1028505600000000000,2002-08-05 00:00:00
158666,29.4,270.8,2002217N29272,35.0,TS,1028509200000000000,2002-08-05 01:00:00
158667,29.4,270.7,2002217N29272,35.0,TS,1028512800000000000,2002-08-05 02:00:00
158668,29.417,270.597,2002217N29272,35.0,TS,1028516400000000000,2002-08-05 03:00:00
158669,29.6,270.3,2002217N29272,35.0,TS,1028527200000000000,2002-08-05 06:00:00
158684,29.85,268.08,2002217N29272,20.0,TD,1028689200000000000,2002-08-07 03:00:00
158685,29.7,267.8,2002217N29272,20.0,TD,1028700000000000000,2002-08-07 06:00:00
158686,29.558,267.55,2002217N29272,22.0,TD,1028710800000000000,2002-08-07 09:00:00
158687,29.4,267.3,2002217N29272,25.0,TD,1028721600000000000,2002-08-07 12:00:00
158688,29.207,267.058,2002217N29272,25.0,TD,1028732400000000000,2002-08-07 15:00:00
158689,29.0,266.8,2002217N29272,25.0,TD,1028743200000000000,2002-08-07 18:00:00
158690,28.8,266.508,2002217N29272,25.0,TD,1028754000000000000,2002-08-07 21:00:00
158691,28.6,266.2,2002217N29272,25.0,TD,1028764800000000000,2002-08-08 00:00:00
158692,28.407,265.923,2002217N29272,25.0,TD,1028775600000000000,2002-08-08 03:00:00
158693,28.2,265.6,2002217N29272,25.0,TD,1028786400000000000,2002-08-08 06:00:00
158694,27.98,265.165,2002217N29272,22.0,TD,1028797200000000000,2002-08-08 09:00:00
158695,27.7,264.7,2002217N29272,20.0,TD,1028808000000000000,2002-08-08 12:00:00
158696,27.255,264.269,2002217N29272,20.0,TD,1028818800000000000,2002-08-08 15:00:00
158697,26.9,263.9,2002217N29272,20.0,TD,1028829600000000000,2002-08-08 18:00:00
158698,26.875,263.628,2002217N29272,20.0,TD,1028840400000000000,2002-08-08 21:00:00
158699,27.0,263.4,2002217N29272,20.0,TD,1028851200000000000,2002-08-09 00:00:00
158700,27.082,263.196,2002217N29272,20.0,TD,1028862000000000000,2002-08-09 03:00:00
158701,27.2,262.9,2002217N29272,20.0,TD,1028872800000000000,2002-08-09 06:00:00
158702,27.3,262.6,2002217N29272,20.0,TD,1028880000000000000,2002-08-09 08:00:00
158703,27.351,262.488,2002217N29272,20.0,TD,1028883600000000000,2002-08-09 09:00:00
